cluster_id	rho_rp3v	rho_arc	delta_rp3v_minus_arc	label	parent_supertype	mfr	top_anat	top_anat_n	delta_arc_minus_rp3v
CS20230722_CLUS_1917	0.35111025893745335	0.27444264196173385	0.0766676169757195	1917 DMH Hmx2 Gaba_1	CS20230722_SUPT_0487	1.44	Dorsomedial nucleus of the hypothalamus	23.0	-0.0766676169757195
CS20230722_CLUS_1921	0.3503728069371385	0.27376034840335406	0.07661245853378446	1921 DMH Hmx2 Gaba_1	CS20230722_SUPT_0487	3.0	Dorsomedial nucleus of the hypothalamus	80.0	-0.07661245853378446
CS20230722_CLUS_4743	0.37314900173302484	0.2965706707165719	0.07657833101645295	4743 LDT-PCG-CS Gata3 Lhx1 Gaba_3	CS20230722_SUPT_1058	0.2	Pontine reticular nucleus	42.0	-0.07657833101645295
CS20230722_CLUS_4276	0.3413418607781907	0.2647858493685916	0.07655601140959906	4276 NTS Phox2b Glut_5	CS20230722_SUPT_0963	1.33	Nucleus of the solitary tract	8.0	-0.07655601140959906
CS20230722_CLUS_4638	0.342464240639053	0.26591094364069234	0.07655329699836066	4638 PRNc Otp Gly-Gaba_1	CS20230722_SUPT_1036	1.94	Pontine reticular nucleus, caudal part	15.0	-0.07655329699836066
CS20230722_CLUS_1538	0.3380591412187385	0.2615158053756863	0.07654333584305217	1538 BST-MPN Six3 Nrgn Gaba_1	CS20230722_SUPT_0420	2.33	Medial preoptic nucleus	46.0	-0.07654333584305217
CS20230722_CLUS_2556	0.3581972985367773	0.2816718146394627	0.07652548389731456	2556 PH-SUM Foxa1 Glut_5	CS20230722_SUPT_0626	2.12	Medial mammillary nucleus, lateral part	19.0	-0.07652548389731456
CS20230722_CLUS_5198	0.32286754694672176	0.24636153454321433	0.07650601240350743	5198 CB Granule Glut_1	CS20230722_SUPT_1154	1.22	Flocculus	433.0	-0.07650601240350743
CS20230722_CLUS_1508	0.33564774743765574	0.25914948144172345	0.07649826599593229	1508 PVR Six3 Sox3 Gaba_2	CS20230722_SUPT_0412	2.23	Anterior hypothalamic nucleus	32.0	-0.07649826599593229
CS20230722_CLUS_1681	0.3546570661749714	0.2781639396489209	0.0764931265260505	1681 AHN-SBPV-PVHd Pdrm12 Gaba_7	CS20230722_SUPT_0452	2.12	Paraventricular hypothalamic nucleus, descending division	13.0	-0.0764931265260505
CS20230722_CLUS_0525	0.2763459661682473	0.19986126396775084	0.07648470220049647	0525 OB Meis2 Thsd7b Gaba_3	CS20230722_SUPT_0145	1.08	Main olfactory bulb, granule layer	160.0	-0.07648470220049647
CS20230722_CLUS_1381	0.36068329676628147	0.2842067354827851	0.07647656128349639	1381 ACB-BST-FS D1 Gaba_3	CS20230722_SUPT_0383	1.33	Bed nuclei of the stria terminalis	157.0	-0.07647656128349639
CS20230722_CLUS_1510	0.3299285087203323	0.253456668379091	0.07647184034124133	1510 PVR Six3 Sox3 Gaba_2	CS20230722_SUPT_0412	2.12	Medial preoptic nucleus	14.0	-0.07647184034124133
CS20230722_CLUS_1651	0.337115240764476	0.2606584786707653	0.07645676209371072	1651 AHN-SBPV-PVHd Pdrm12 Gaba_2	CS20230722_SUPT_0447	3.76	Anterior hypothalamic nucleus	34.0	-0.07645676209371072
CS20230722_CLUS_1039	0.3482436575110833	0.27178912685350254	0.07645453065758079	1039 NDB-SI-ant Prdm12 Gaba_3	CS20230722_SUPT_0297	1.63	Anterior olfactory nucleus	66.0	-0.07645453065758079
CS20230722_CLUS_2067	0.3388207841586875	0.2623832906895231	0.0764374934691644	2067 MS-SF Bsx Glut_1	CS20230722_SUPT_0518	0.89	Anteroventral periventricular nucleus	10.0	-0.0764374934691644
CS20230722_CLUS_1008	0.32453299907127187	0.24810132044106947	0.0764316786302024	1008 STR-PAL Chst9 Gaba_3	CS20230722_SUPT_0287	1.08	Striatum	59.0	-0.0764316786302024
CS20230722_CLUS_1275	0.3510056845633519	0.2745798855987634	0.07642579896458851	1275 MEA-BST Lhx6 Nr2e1 Gaba_2	CS20230722_SUPT_0355	1.5	Medial amygdalar nucleus	10.0	-0.07642579896458851
CS20230722_CLUS_1669	0.33258250676681766	0.2561765856313213	0.07640592113549638	1669 AHN-SBPV-PVHd Pdrm12 Gaba_5	CS20230722_SUPT_0450	2.85	Subparaventricular zone	28.0	-0.07640592113549638
CS20230722_CLUS_1866	0.35166649931281496	0.2752762704169844	0.07639022889583058	1866 TMd-DMH Foxd2 Gaba_1	CS20230722_SUPT_0481	1.38	Dorsomedial nucleus of the hypothalamus	24.0	-0.07639022889583058
CS20230722_CLUS_1568	0.3282157572711939	0.25182555979991156	0.07639019747128234	1568 BST-MPN Six3 Nrgn Gaba_7	CS20230722_SUPT_0426	1.44	Anterior hypothalamic nucleus	17.0	-0.07639019747128234
CS20230722_CLUS_3760	0.34363171409041504	0.26728548869768226	0.07634622539273278	3760 PRT Mecom Gaba_1	CS20230722_SUPT_0864	1.38	brachium of the superior colliculus	7.0	-0.07634622539273278
CS20230722_CLUS_1499	0.3525434929576231	0.2762246425690885	0.07631885038853459	1499 BST Tac2 Gaba_2	CS20230722_SUPT_0410	0.72	Bed nuclei of the stria terminalis	49.0	-0.07631885038853459
CS20230722_CLUS_1684	0.343198562349318	0.2669061218720185	0.0762924404772995	1684 SBPV-PVa Six6 Satb2 Gaba_1	CS20230722_SUPT_0453	2.03	Subparaventricular zone	7.0	-0.0762924404772995
CS20230722_CLUS_3121	0.3586311237158538	0.2823500039225291	0.07628111979332469	3121 PAG Pou4f1 Ebf2 Glut_3	CS20230722_SUPT_0739	1.33	Periaqueductal gray	29.0	-0.07628111979332469
CS20230722_CLUS_1947	0.3716736498556983	0.29539383898299343	0.07627981087270486	1947 DMH Hmx2 Gaba_4	CS20230722_SUPT_0490	1.56	Hypothalamus	23.0	-0.07627981087270486
CS20230722_CLUS_4273	0.36317261849581783	0.2869247051234175	0.07624791337240033	4273 NTS Phox2b Glut_5	CS20230722_SUPT_0963	0.59	Nucleus of the solitary tract	18.0	-0.07624791337240033
CS20230722_CLUS_4656	0.325153564388237	0.24892325746016372	0.07623030692807328	4656 PRNc Otp Gly-Gaba_4	CS20230722_SUPT_1039	0.96	Pontine reticular nucleus, caudal part	23.0	-0.07623030692807328
CS20230722_CLUS_2339	0.3568519067800154	0.28062638576947263	0.07622552101054275	2339 LHA-AHN-PVH Otp Trh Glut_5	CS20230722_SUPT_0578	1.7	Hypothalamus	30.0	-0.07622552101054275
CS20230722_CLUS_1692	0.3336913257917724	0.25746927242713624	0.07622205336463617	1692 SBPV-PVa Six6 Satb2 Gaba_2	CS20230722_SUPT_0454	4.56	Periventricular hypothalamic nucleus, anterior part	13.0	-0.07622205336463617
CS20230722_CLUS_1980	0.3423826703177608	0.26616655904017533	0.07621611127758549	1980 LGv-ZI Otx2 Gaba_4	CS20230722_SUPT_0499	1.17	Zona incerta	27.0	-0.07621611127758549
CS20230722_CLUS_3634	0.352125038073482	0.27592274731168964	0.07620229076179236	3634 LGv-SPFp-SPFm Nkx2-2 Tcf7l2 Gaba_1	CS20230722_SUPT_0834	1.27	Midbrain reticular nucleus	25.0	-0.07620229076179236
CS20230722_CLUS_1620	0.34372789606328025	0.2675285937390726	0.07619930232420763	1620 DMH Prdm13 Gaba_1	CS20230722_SUPT_0439	1.78	Dorsomedial nucleus of the hypothalamus	21.0	-0.07619930232420763
CS20230722_CLUS_1688	0.34489413168214844	0.26871410140951385	0.07618003027263459	1688 SBPV-PVa Six6 Satb2 Gaba_2	CS20230722_SUPT_0454	3.35	Periventricular hypothalamic nucleus, anterior part	8.0	-0.07618003027263459
CS20230722_CLUS_1354	0.3284089117440741	0.25223452707994787	0.07617438466412624	1354 CEA-AAA-BST Six3 Sp9 Gaba_2	CS20230722_SUPT_0374	0.61	Striatum	6.0	-0.07617438466412624
CS20230722_CLUS_1744	0.3518105980852216	0.27566650653585606	0.07614409154936552	1744 ZI Pax6 Gaba_4	CS20230722_SUPT_0462	0.85	Zona incerta	13.0	-0.07614409154936552
CS20230722_CLUS_5138	0.36105966725920796	0.28492627547800675	0.07613339178120121	5138 SPVI-SPVC Sall3 Nfib Gly-Gaba_2	CS20230722_SUPT_1137	0.64	Spinal nucleus of the trigeminal, interpolar part	146.0	-0.07613339178120121
CS20230722_CLUS_2232	0.3459871648784859	0.2698633092970047	0.07612385558148121	2232 MPN-MPO-PVpo Hmx2 Glut_1	CS20230722_SUPT_0546	0.72	Medial preoptic area	2.0	-0.07612385558148121
CS20230722_CLUS_2260	0.3373867909973226	0.26128584299683066	0.07610094800049194	2260 MPN-MPO-PVpo Hmx2 Glut_6	CS20230722_SUPT_0551	1.27	Anteroventral periventricular nucleus	8.0	-0.07610094800049194
CS20230722_CLUS_3488	0.357991165966578	0.2819245035735122	0.07606666239306581	3488 IC Six3 En2 Gaba_4	CS20230722_SUPT_0810	0.92	Periaqueductal gray	7.0	-0.07606666239306581
CS20230722_CLUS_3479	0.34590842871251576	0.2698530787660168	0.07605534994649898	3479 IC Six3 En2 Gaba_2	CS20230722_SUPT_0808	1.0	Midbrain	99.0	-0.07605534994649898
CS20230722_CLUS_2233	0.3573139801223461	0.2812657417142879	0.07604823840805819	2233 MPN-MPO-PVpo Hmx2 Glut_1	CS20230722_SUPT_0546	1.0	Anteroventral periventricular nucleus	11.0	-0.07604823840805819
CS20230722_CLUS_1480	0.32478254718160965	0.24875757647634741	0.07602497070526223	1480 MPO-ADP Lhx8 Gaba_5	CS20230722_SUPT_0406	1.22	Parastrial nucleus	9.0	-0.07602497070526223
CS20230722_CLUS_1143	0.42325986744966426	0.3472943274461535	0.07596554000351075	1143 LSX Prdm12 Slit2 Gaba_6	CS20230722_SUPT_0322	1.33	ventral hippocampal commissure	27.0	-0.07596554000351075
CS20230722_CLUS_3011	0.3432656858338452	0.26730758688577677	0.07595809894806843	3011 PAG-SC Pou4f1 Zic1 Glut_1	CS20230722_SUPT_0730	1.33	Midbrain	28.0	-0.07595809894806843
CS20230722_CLUS_1654	0.33019820387014803	0.25424412234968974	0.0759540815204583	1654 AHN-SBPV-PVHd Pdrm12 Gaba_2	CS20230722_SUPT_0447	3.17	Anterior hypothalamic nucleus	31.0	-0.0759540815204583
CS20230722_CLUS_4986	0.36351499411481625	0.2875609918719232	0.07595400224289306	4986 PAS-MV Ebf2 Gly-Gaba_2	CS20230722_SUPT_1110	0.85	Cuneate nucleus	27.0	-0.07595400224289306
CS20230722_CLUS_1958	0.34343484732457374	0.2674873362469976	0.07594751107757614	1958 DMH Hmx2 Gaba_6	CS20230722_SUPT_0492	1.44	Dorsomedial nucleus of the hypothalamus	23.0	-0.07594751107757614
CS20230722_CLUS_3507	0.32097245151009335	0.24503569700782613	0.07593675450226722	3507 IC Six3 En2 Gaba_7	CS20230722_SUPT_0813	0.75	Midbrain reticular nucleus	18.0	-0.07593675450226722
CS20230722_CLUS_1532	0.3355096314669983	0.25957558809219855	0.07593404337479975	1532 PVR Six3 Sox3 Gaba_9	CS20230722_SUPT_0419	1.08	Medial septal nucleus	6.0	-0.07593404337479975
CS20230722_CLUS_4305	0.34763489152111077	0.2717573321156828	0.07587755940542795	4305 NTS Phox2b Glut_10	CS20230722_SUPT_0968	1.86	Nucleus of the solitary tract	13.0	-0.07587755940542795
CS20230722_CLUS_3090	0.35293430522026864	0.27708345251352334	0.0758508527067453	3090 PAG Pou4f1 Bnc2 Glut_2	CS20230722_SUPT_0736	1.7	Midbrain	16.0	-0.0758508527067453
CS20230722_CLUS_5197	0.32151900153988416	0.245671572330327	0.07584742920955717	5197 CB Granule Glut_1	CS20230722_SUPT_1154	1.0	Dorsal cochlear nucleus	1255.0	-0.07584742920955717
CS20230722_CLUS_5089	0.36169471879185267	0.28587481632840483	0.07581990246344783	5089 NTS-PARN Neurod2 Gly-Gaba_2	CS20230722_SUPT_1131	0.56	Parvicellular reticular nucleus	23.0	-0.07581990246344783
CS20230722_CLUS_4705	0.36463922629312234	0.28882245029190656	0.07581677600121578	4705 LDT Fgf7 Gaba_1	CS20230722_SUPT_1049	0.49	Periaqueductal gray	14.0	-0.07581677600121578
CS20230722_CLUS_1938	0.3328643513544875	0.25705731017361205	0.07580704118087545	1938 DMH Hmx2 Gaba_3	CS20230722_SUPT_0489	1.86	Dorsomedial nucleus of the hypothalamus	39.0	-0.07580704118087545
CS20230722_CLUS_1648	0.34378520878346014	0.26798050083979746	0.07580470794366267	1648 AHN-SBPV-PVHd Pdrm12 Gaba_1	CS20230722_SUPT_0446	1.44	Lateral hypothalamic area	38.0	-0.07580470794366267
CS20230722_CLUS_3094	0.35701183885934473	0.28121422467945534	0.0757976141798894	3094 PAG Pou4f1 Bnc2 Glut_2	CS20230722_SUPT_0736	0.67	Midbrain reticular nucleus	6.0	-0.0757976141798894
CS20230722_CLUS_4634	0.33451858269436047	0.2587266888683342	0.07579189382602625	4634 PRNc Otp Gly-Gaba_1	CS20230722_SUPT_1036	0.72	Pontine reticular nucleus	12.0	-0.07579189382602625
CS20230722_CLUS_1658	0.3428601203545335	0.2670856546691724	0.07577446568536111	1658 AHN-SBPV-PVHd Pdrm12 Gaba_3	CS20230722_SUPT_0448	2.57	Anterior hypothalamic nucleus	19.0	-0.07577446568536111
CS20230722_CLUS_3493	0.36729916300717125	0.29156170519584174	0.07573745781132951	3493 IC Six3 En2 Gaba_4	CS20230722_SUPT_0810	0.75	Midbrain	49.0	-0.07573745781132951
CS20230722_CLUS_1700	0.32638146483063835	0.25071066804834974	0.07567079678228861	1700 AHN Onecut3 Gaba_1	CS20230722_SUPT_0456	2.57	Anterior hypothalamic nucleus	22.0	-0.07567079678228861
CS20230722_CLUS_1317	0.36049141353511704	0.2848480106057528	0.07564340292936422	1317 SI-MA-ACB Ebf1 Bnc2 Gaba_1	CS20230722_SUPT_0364	0.75	Substantia innominata	49.0	-0.07564340292936422
CS20230722_CLUS_5056	0.31684849692530553	0.24121145231244348	0.07563704461286205	5056 PARN-MDRNd-NTS Gbx2 Gly-Gaba_5	CS20230722_SUPT_1124	1.33			-0.07563704461286205
CS20230722_CLUS_1623	0.32150749613545826	0.24588804748873125	0.07561944864672701	1623 DMH Prdm13 Gaba_2	CS20230722_SUPT_0440	1.17	Dorsomedial nucleus of the hypothalamus	52.0	-0.07561944864672701
CS20230722_CLUS_1573	0.34998797430608936	0.27443347282862274	0.07555450147746662	1573 TMv-PMv Tbx3 Hist-Gaba_1	CS20230722_SUPT_0429	0.85	Dorsomedial nucleus of the hypothalamus	4.0	-0.07555450147746662
CS20230722_CLUS_1778	0.34209427873186954	0.26655367118737	0.07554060754449954	1778 ZI Pax6 Gaba_9	CS20230722_SUPT_0467	1.63	Zona incerta	6.0	-0.07554060754449954
CS20230722_CLUS_4756	0.3645050746338266	0.28897395100073425	0.07553112363309233	4756 PDTg-PCG Pax6 Gaba_4	CS20230722_SUPT_1064	0.47	Pontine central gray	19.0	-0.07553112363309233
CS20230722_CLUS_2234	0.33357367814521477	0.25804987465006135	0.07552380349515342	2234 MPN-MPO-PVpo Hmx2 Glut_1	CS20230722_SUPT_0546	1.13	Anteroventral periventricular nucleus	17.0	-0.07552380349515342
CS20230722_CLUS_4694	0.3592073206371186	0.2836867028467842	0.07552061779033437	4694 CS-PRNr-DR En1 Sox2 Gaba_2	CS20230722_SUPT_1048	0.43	Superior central nucleus raphe	31.0	-0.07552061779033437
CS20230722_CLUS_1811	0.34565199079737885	0.2701439875081039	0.07550800328927493	1811 DMH-LHA Gsx1 Gaba_4	CS20230722_SUPT_0473	1.27	Hypothalamus	12.0	-0.07550800328927493
CS20230722_CLUS_1038	0.3421257927117883	0.2666343410065033	0.07549145170528498	1038 NDB-SI-ant Prdm12 Gaba_2	CS20230722_SUPT_0296	0.56	Striatum	27.0	-0.07549145170528498
CS20230722_CLUS_2393	0.34841771953719525	0.27295031846978846	0.07546740106740679	2393 PH-ant-LHA Otp Bsx Glut_1	CS20230722_SUPT_0591	1.17	Lateral hypothalamic area	22.0	-0.07546740106740679
CS20230722_CLUS_1905	0.3585926984081567	0.2831334372031043	0.07545926120505242	1905 PVpo-VMPO-MPN Hmx2 Gaba_3	CS20230722_SUPT_0484	2.03	Hypothalamus	18.0	-0.07545926120505242
CS20230722_CLUS_3091	0.3331639737345191	0.2577083752294865	0.07545559850503264	3091 PAG Pou4f1 Bnc2 Glut_2	CS20230722_SUPT_0736	2.33	Midbrain	15.0	-0.07545559850503264
CS20230722_CLUS_4635	0.361694919967757	0.2862519651929238	0.0754429547748332	4635 PRNc Otp Gly-Gaba_1	CS20230722_SUPT_1036	0.89	Pontine reticular nucleus, caudal part	39.0	-0.0754429547748332
CS20230722_CLUS_2932	0.3204730376128158	0.24503151093648343	0.07544152667633239	2932 SPA-SPFm-SPFp-POL-PIL-PoT Sp9 Glut_1	CS20230722_SUPT_0718	1.13	medial lemniscus	4.0	-0.07544152667633239
CS20230722_CLUS_3506	0.36153261570320605	0.28610083467395453	0.07543178102925152	3506 IC Six3 En2 Gaba_7	CS20230722_SUPT_0813	2.23	Midbrain	24.0	-0.07543178102925152
CS20230722_CLUS_1792	0.34698925052222745	0.27156227471755345	0.075426975804674	1792 DMH-LHA Gsx1 Gaba_1	CS20230722_SUPT_0470	0.85	Lateral hypothalamic area	33.0	-0.075426975804674
CS20230722_CLUS_3447	0.3436440843443716	0.26822520679124845	0.07541887755312315	3447 PAG-PPN Pax5 Sox21 Gaba_2	CS20230722_SUPT_0803	0.75	Periaqueductal gray	14.0	-0.07541887755312315
CS20230722_CLUS_1953	0.3587553371350553	0.28333662247385144	0.07541871466120387	1953 DMH Hmx2 Gaba_5	CS20230722_SUPT_0491	0.72	Hypothalamus	51.0	-0.07541871466120387
CS20230722_CLUS_0880	0.3634928858620296	0.2880860561675378	0.0754068296944918	0880 NDB-SI-MA-STRv Lhx8 Gaba_3	CS20230722_SUPT_0246	0.75	Diagonal band nucleus	40.0	-0.0754068296944918
CS20230722_CLUS_1911	0.34833317705576766	0.2729458467792442	0.07538733027652345	1911 PVpo-VMPO-MPN Hmx2 Gaba_4	CS20230722_SUPT_0485	1.0	Anteroventral periventricular nucleus	27.0	-0.07538733027652345
CS20230722_CLUS_4721	0.3282325804486072	0.25284634652466764	0.07538623392393956	4721 NI-RPO Gata3 Nr4a2 Gaba_1	CS20230722_SUPT_1052	0.45	Pontine gray	15.0	-0.07538623392393956
CS20230722_CLUS_1881	0.3514279006081769	0.27604710764699025	0.07538079296118666	1881 PVpo-VMPO-MPN Hmx2 Gaba_1	CS20230722_SUPT_0482	32.33	Medial preoptic nucleus	8.0	-0.07538079296118666
CS20230722_CLUS_1533	0.33921726502532207	0.2638366505196084	0.07538061450571365	1533 PVR Six3 Sox3 Gaba_9	CS20230722_SUPT_0419	1.63	Anteroventral periventricular nucleus	12.0	-0.07538061450571365
CS20230722_CLUS_1793	0.33244757174131756	0.2570696324613911	0.07537793927992648	1793 DMH-LHA Gsx1 Gaba_1	CS20230722_SUPT_0470	0.85	Lateral hypothalamic area	8.0	-0.07537793927992648
CS20230722_CLUS_4639	0.3531951019137521	0.27782634224658204	0.07536875966717005	4639 PRNc Otp Gly-Gaba_1	CS20230722_SUPT_1036	0.85	Gigantocellular reticular nucleus	16.0	-0.07536875966717005
CS20230722_CLUS_4659	0.3476796155298373	0.2723113189770453	0.07536829655279198	4659 PRNc Otp Gly-Gaba_4	CS20230722_SUPT_1039	0.67	Tegmental reticular nucleus	19.0	-0.07536829655279198
CS20230722_CLUS_4814	0.35960734304711345	0.28423941136142217	0.07536793168569128	4814 PRP Otp Gly-Gaba_1	CS20230722_SUPT_1083	0.75	Lateral reticular nucleus, magnocellular part	10.0	-0.07536793168569128
CS20230722_CLUS_1567	0.3091683631968505	0.23380188142497593	0.07536648177187455	1567 BST-MPN Six3 Nrgn Gaba_7	CS20230722_SUPT_0426	4.88	Hypothalamus	26.0	-0.07536648177187455
CS20230722_CLUS_1894	0.35951146895104746	0.28415283576910044	0.07535863318194702	1894 PVpo-VMPO-MPN Hmx2 Gaba_2	CS20230722_SUPT_0483	8.09	Medial preoptic nucleus	72.0	-0.07535863318194702
CS20230722_CLUS_1566	0.317928818227685	0.24257283708768348	0.0753559811400015	1566 BST-MPN Six3 Nrgn Gaba_7	CS20230722_SUPT_0426	2.23	Anterior hypothalamic nucleus	17.0	-0.0753559811400015
CS20230722_CLUS_0885	0.3534111446479737	0.27806790740976634	0.07534323723820735	0885 NDB-SI-MA-STRv Lhx8 Gaba_3	CS20230722_SUPT_0246	0.61	Diagonal band nucleus	106.0	-0.07534323723820735
CS20230722_CLUS_0923	0.3674345333438782	0.2921023767246856	0.07533215661919263	0923 PAL-STR Gaba-Chol_1	CS20230722_SUPT_0259	0.59	Diagonal band nucleus	15.0	-0.07533215661919263
CS20230722_CLUS_4223	0.33336440103528886	0.2580398384725137	0.07532456256277514	4223 PRP-NI-PRNc-GRN Otp Glut_4	CS20230722_SUPT_0958	0.59	Superior central nucleus raphe	13.0	-0.07532456256277514
CS20230722_CLUS_4669	0.3491389371835879	0.2738147515118708	0.07532418567171711	4669 PRNc Prox1 Brs3 Gly-Gaba_1	CS20230722_SUPT_1043	1.17	Pontine reticular nucleus, caudal part	77.0	-0.07532418567171711
CS20230722_CLUS_0650	0.3504735692418437	0.2751500647309466	0.07532350451089709	0650 Vip Gaba_7	CS20230722_SUPT_0179	0.79	Field CA3, stratum radiatum	13.0	-0.07532350451089709
CS20230722_CLUS_2131	0.33742977463252366	0.26212118117168154	0.07530859346084212	2131 ADP-MPO Trp73 Glut_3	CS20230722_SUPT_0529	1.44	Hypothalamus	10.0	-0.07530859346084212
CS20230722_CLUS_1706	0.3498545414962208	0.27458821801602207	0.07526632348019874	1706 AHN Onecut3 Gaba_2	CS20230722_SUPT_0457	5.67	Anterior hypothalamic nucleus	26.0	-0.07526632348019874
CS20230722_CLUS_1730	0.35318205347049575	0.277926667121343	0.07525538634915274	1730 ZI Pax6 Gaba_3	CS20230722_SUPT_0461	0.85	Zona incerta	27.0	-0.07525538634915274
CS20230722_CLUS_1676	0.3417483574418691	0.2665571135033736	0.07519124393849552	1676 AHN-SBPV-PVHd Pdrm12 Gaba_6	CS20230722_SUPT_0451	3.55	Anterior hypothalamic nucleus	81.0	-0.07519124393849552
CS20230722_CLUS_0659	0.36495371145364197	0.2897629688773763	0.07519074257626568	0659 Vip Gaba_10	CS20230722_SUPT_0182	1.08	Field CA1, stratum radiatum	9.0	-0.07519074257626568
CS20230722_CLUS_4652	0.34974763974231554	0.27455699701337427	0.07519064272894127	4652 PRNc Otp Gly-Gaba_3	CS20230722_SUPT_1038	0.92	Pontine reticular nucleus	14.0	-0.07519064272894127
CS20230722_CLUS_1455	0.3654073931067959	0.290235599893563	0.07517179321323286	1455 SI-MPO-LPO Lhx8 Gaba_5	CS20230722_SUPT_0400	0.67	Substantia innominata	60.0	-0.07517179321323286
CS20230722_CLUS_1644	0.3312424139068832	0.2560943820067716	0.0751480319001116	1644 PVHd-SBPV Six3 Prox1 Gaba_4	CS20230722_SUPT_0445	3.35	Subparaventricular zone	8.0	-0.0751480319001116
CS20230722_CLUS_3411	0.3415090780790041	0.2663951943226956	0.07511388375630851	3411 MRN-PPN-CUN Pax8 Gaba_1	CS20230722_SUPT_0795	1.17	Midbrain reticular nucleus	14.0	-0.07511388375630851
CS20230722_CLUS_1883	0.3628817889087856	0.28777159746357345	0.07511019144521214	1883 PVpo-VMPO-MPN Hmx2 Gaba_1	CS20230722_SUPT_0482	1.0	Medial preoptic area	14.0	-0.07511019144521214
CS20230722_CLUS_1891	0.35226184505548913	0.2771555724238709	0.07510627263161823	1891 PVpo-VMPO-MPN Hmx2 Gaba_2	CS20230722_SUPT_0483	0.1	Periventricular hypothalamic nucleus, preoptic part	7.0	-0.07510627263161823
CS20230722_CLUS_2235	0.34114677316754094	0.2660485527120739	0.07509822045546705	2235 MPN-MPO-PVpo Hmx2 Glut_1	CS20230722_SUPT_0546	1.44	Medial preoptic area	22.0	-0.07509822045546705
CS20230722_CLUS_1867	0.3509555410289704	0.275871287195454	0.07508425383351641	1867 TMd-DMH Foxd2 Gaba_1	CS20230722_SUPT_0481	1.27	Dorsomedial nucleus of the hypothalamus	48.0	-0.07508425383351641
CS20230722_CLUS_4643	0.34268063517913183	0.26759643208916756	0.07508420308996427	4643 PRNc Otp Gly-Gaba_2	CS20230722_SUPT_1037	0.75	Pons	7.0	-0.07508420308996427
CS20230722_CLUS_4739	0.36225226483743433	0.28718657274384923	0.0750656920935851	4739 LDT-PCG-CS Gata3 Lhx1 Gaba_2	CS20230722_SUPT_1057	1.38	Pontine central gray	6.0	-0.0750656920935851
CS20230722_CLUS_1822	0.31204456875049763	0.23700818937420107	0.07503637937629656	1822 PVHd-DMH Lhx6 Gaba_2	CS20230722_SUPT_0475	1.08	Hypothalamus	7.0	-0.07503637937629656
CS20230722_CLUS_3715	0.3327309366174904	0.25770401795570713	0.07502691866178329	3715 SCm-PAG Cdh23 Gaba_3	CS20230722_SUPT_0850	0.41	Midbrain	25.0	-0.07502691866178329
CS20230722_CLUS_4671	0.3537265851589438	0.27870119950994526	0.07502538564899852	4671 CS-PRNr-PCG Tmem163 Otp Gaba_1	CS20230722_SUPT_1044	1.0	Pontine central gray	10.0	-0.07502538564899852
CS20230722_CLUS_1931	0.34143660281898647	0.2664207968516254	0.07501580596736107	1931 DMH Hmx2 Gaba_2	CS20230722_SUPT_0488	1.27	Hypothalamus	9.0	-0.07501580596736107
CS20230722_CLUS_2404	0.34924922638515754	0.2742452783053539	0.07500394807980365	2404 PH-ant-LHA Otp Bsx Glut_3	CS20230722_SUPT_0593	1.27	Lateral hypothalamic area	18.0	-0.07500394807980365
CS20230722_CLUS_1423	0.36559657670458795	0.290608865788517	0.07498771091607093	1423 SI-MPO-LPO Lhx8 Gaba_1	CS20230722_SUPT_0396	0.72	Substantia innominata	37.0	-0.07498771091607093
CS20230722_CLUS_4773	0.3253423544145224	0.25040476743865514	0.07493758697586728	4773 LDT-PCG St18 Gaba_2	CS20230722_SUPT_1068	1.22	Periaqueductal gray	3.0	-0.07493758697586728
CS20230722_CLUS_1029	0.3563245808123543	0.2813934179658404	0.07493116284651391	1029 NDB-SI-ant Prdm12 Gaba_1	CS20230722_SUPT_0295	1.78	Piriform area	15.0	-0.07493116284651391
CS20230722_CLUS_1113	0.38818649604418287	0.31328692334645275	0.07489957269773012	1113 LSX Nkx2-1 Gaba_11	CS20230722_SUPT_0316	0.67	Lateral septal nucleus, rostral (rostroventral) part	41.0	-0.07489957269773012
CS20230722_CLUS_1659	0.3460365141001558	0.2711614399411328	0.074875074159023	1659 AHN-SBPV-PVHd Pdrm12 Gaba_3	CS20230722_SUPT_0448	2.7	Anterior hypothalamic nucleus	96.0	-0.074875074159023
CS20230722_CLUS_1022	0.32951917954849796	0.25466574342953396	0.074853436118964	1022 IA Mgp Gaba_3	CS20230722_SUPT_0292	1.38	Cortical subplate	8.0	-0.074853436118964
CS20230722_CLUS_1886	0.3432488546907991	0.26839916868836544	0.07484968600243364	1886 PVpo-VMPO-MPN Hmx2 Gaba_1	CS20230722_SUPT_0482	0.85	optic chiasm	17.0	-0.07484968600243364
CS20230722_CLUS_2905	0.34314886078308093	0.2683333476017466	0.07481551318133434	2905 PRC-PAG Tcf7l2 Irx2 Glut_1	CS20230722_SUPT_0713	0.85	Precommissural nucleus	43.0	-0.07481551318133434
