# metadata = mapping_result.json
# taxonomy hierarchy = ["CCN20230722_CLAS", "CCN20230722_SUBC", "CCN20230722_SUPT", "CCN20230722_CLUS"]
# readable taxonomy hierarchy = ["class", "subclass", "supertype", "cluster"]
# algorithm: 'hierarchical'; codebase: http://github.com/AllenInstitute/cell_type_mapper; version: 1.7.2
cell_id,class_label,class_name,class_bootstrapping_probability,subclass_label,subclass_name,subclass_bootstrapping_probability,supertype_label,supertype_name,supertype_bootstrapping_probability,cluster_label,cluster_name,cluster_alias,cluster_bootstrapping_probability
Q7_F02_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,1.0000,CS20230722_CLUS_1387,1387 CEA-BST Ebf1 Pdyn Gaba_2,1814,1.0000
Q7_G02_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9000,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,1.0000,CS20230722_CLUS_1406,1406 CEA-BST Ebf1 Pdyn Gaba_8,1833,1.0000
Q7_H02_Plate_Q7_142,CS20230722_CLAS_26,26 P GABA,0.1900,CS20230722_SUBC_271,271 NI-RPO Gata3 Nr4a2 Gaba,0.2900,CS20230722_SUPT_1052,1052 NI-RPO Gata3 Nr4a2 Gaba_1,0.6500,CS20230722_CLUS_4718,4718 NI-RPO Gata3 Nr4a2 Gaba_1,3208,0.3800
Q7_A03_Plate_Q7_142,CS20230722_CLAS_33,33 Vascular,0.6500,CS20230722_SUBC_330,330 VLMC NN,0.5300,CS20230722_SUPT_1188,1188 VLMC NN_2,0.4600,CS20230722_CLUS_5300,5300 VLMC NN_2,5262,1.0000
Q7_H03_Plate_Q7_142,CS20230722_CLAS_24,24 MY Glut,0.4800,CS20230722_SUBC_256,256 SPVC Mafa Glut,0.3200,CS20230722_SUPT_1019,1019 SPVC Mafa Glut_2,0.6200,CS20230722_CLUS_4576,4576 SPVC Mafa Glut_2,4343,0.4900
Q7_A04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8500,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,1.0000,CS20230722_CLUS_1345,1345 CEA-BST Six3 Cyp26b1 Gaba_5,1052,1.0000
Q7_B04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,0.5400,CS20230722_CLUS_1344,1344 CEA-BST Six3 Cyp26b1 Gaba_5,1010,0.9900
Q7_C04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.8900,CS20230722_SUPT_0367,0367 CEA-BST Six3 Cyp26b1 Gaba_1,0.3500,CS20230722_CLUS_1328,1328 CEA-BST Six3 Cyp26b1 Gaba_1,1041,0.5900
Q7_D04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.4000,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_E04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8600,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_F04_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.5300,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0280,0280 STR D2 Gaba_7,0.6800,CS20230722_CLUS_0989,0989 STR D2 Gaba_7,1064,1.0000
Q7_G04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_083,083 CEA-BST Rai14 Pdyn Crh Gaba,1.0000,CS20230722_SUPT_0392,0392 CEA-BST Rai14 Pdyn Crh Gaba_1,1.0000,CS20230722_CLUS_1408,1408 CEA-BST Rai14 Pdyn Crh Gaba_1,1821,1.0000
Q7_H04_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.8600,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_A05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.7700,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.9300
Q7_B05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9800,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.8700,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.8300
Q7_C05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.7400
Q7_D05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.6200,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.7800,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,0.6100,CS20230722_CLUS_1345,1345 CEA-BST Six3 Cyp26b1 Gaba_5,1052,0.9200
Q7_E05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1333,1333 CEA-BST Six3 Cyp26b1 Gaba_2,1008,1.0000
Q7_F05_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.5300,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,1.0000
Q7_G05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.9800,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.7300
Q7_H05_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9500,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9600,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.7700,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_A06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9200,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.7100,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.7200,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,0.9900
Q7_B06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1334,1334 CEA-BST Six3 Cyp26b1 Gaba_2,1009,1.0000
Q7_C06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.6200,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,0.5500
Q7_D06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.9700,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.9800
Q7_E06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9700,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,0.9800
Q7_F06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.7800,CS20230722_SUBC_077,077 CEA-BST Gal Avp Gaba,0.9900,CS20230722_SUPT_0363,0363 CEA-BST Gal Avp Gaba_1,1.0000,CS20230722_CLUS_1316,1316 CEA-BST Gal Avp Gaba_1,1524,1.0000
Q7_G06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1399,1399 CEA-BST Ebf1 Pdyn Gaba_5,1828,1.0000
Q7_H06_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.9900,CS20230722_CLUS_1400,1400 CEA-BST Ebf1 Pdyn Gaba_5,1829,0.7400
Q7_A07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8000,CS20230722_SUBC_083,083 CEA-BST Rai14 Pdyn Crh Gaba,0.5800,CS20230722_SUPT_0393,0393 CEA-BST Rai14 Pdyn Crh Gaba_2,0.6400,CS20230722_CLUS_1409,1409 CEA-BST Rai14 Pdyn Crh Gaba_2,1835,0.7900
Q7_B07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0385,0385 CEA-BST Ebf1 Pdyn Gaba_2,0.6500,CS20230722_CLUS_1389,1389 CEA-BST Ebf1 Pdyn Gaba_2,1823,1.0000
Q7_C07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1394,1394 CEA-BST Ebf1 Pdyn Gaba_3,1812,0.8100
Q7_D07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,1.0000,CS20230722_CLUS_1402,1402 CEA-BST Ebf1 Pdyn Gaba_6,1818,1.0000
Q7_E07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0367,0367 CEA-BST Six3 Cyp26b1 Gaba_1,1.0000,CS20230722_CLUS_1327,1327 CEA-BST Six3 Cyp26b1 Gaba_1,1001,1.0000
Q7_F07_Plate_Q7_142,CS20230722_CLAS_24,24 MY Glut,0.2300,CS20230722_SUBC_245,245 SPVI-SPVC Tlx3 Ebf3 Glut,0.5000,CS20230722_SUPT_0983,0983 SPVI-SPVC Tlx3 Ebf3 Glut_3,0.3200,CS20230722_CLUS_4427,4427 SPVI-SPVC Tlx3 Ebf3 Glut_3,4222,0.6900
Q7_G07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,1.0000
Q7_H07_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1340,1340 CEA-BST Six3 Cyp26b1 Gaba_4,1005,0.8200
Q7_A08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1333,1333 CEA-BST Six3 Cyp26b1 Gaba_2,1008,0.6800
Q7_B08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_080,080 CEA-AAA-BST Six3 Sp9 Gaba,0.9800,CS20230722_SUPT_0376,0376 CEA-AAA-BST Six3 Sp9 Gaba_4,0.6700,CS20230722_CLUS_1366,1366 CEA-AAA-BST Six3 Sp9 Gaba_4,1030,1.0000
Q7_C08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,1.0000
Q7_D08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,1.0000,CS20230722_CLUS_1385,1385 CEA-BST Ebf1 Pdyn Gaba_1,1826,1.0000
Q7_E08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8100,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9400,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_F08_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,1.0000,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,0.9900
Q7_G08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,0.9100,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,0.9700
Q7_H08_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1342,1342 CEA-BST Six3 Cyp26b1 Gaba_4,1013,0.5500
Q7_A09_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.8100,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,1.0000
Q7_B09_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.6300,CS20230722_SUBC_062,062 STR D2 Gaba,0.9800,CS20230722_SUPT_0280,0280 STR D2 Gaba_7,1.0000,CS20230722_CLUS_0989,0989 STR D2 Gaba_7,1064,1.0000
Q7_C09_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.9100,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.7900
Q7_D09_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_090,090 BST-MPN Six3 Nrgn Gaba,0.9900,CS20230722_SUPT_0425,0425 BST-MPN Six3 Nrgn Gaba_6,1.0000,CS20230722_CLUS_1562,1562 BST-MPN Six3 Nrgn Gaba_6,1521,1.0000
Q7_E09_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1335,1335 CEA-BST Six3 Cyp26b1 Gaba_2,1015,0.9300
Q7_F09_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,0.6200,CS20230722_CLUS_1335,1335 CEA-BST Six3 Cyp26b1 Gaba_2,1015,0.9400
Q7_G09_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,0.9100
Q7_H09_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.5300,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0967,0967 STR D2 Gaba_1,1060,0.9700
Q7_A10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,1.0000
Q7_B10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9900,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,1.0000,CS20230722_CLUS_1406,1406 CEA-BST Ebf1 Pdyn Gaba_8,1833,1.0000
Q7_C10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0386,0386 CEA-BST Ebf1 Pdyn Gaba_3,1.0000,CS20230722_CLUS_1393,1393 CEA-BST Ebf1 Pdyn Gaba_3,1811,1.0000
Q7_D10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.8700,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1334,1334 CEA-BST Six3 Cyp26b1 Gaba_2,1009,1.0000
Q7_E10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.8900,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,1.0000,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_F10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9100,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9700,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.5900,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.8900
Q7_G10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,1.0000,CS20230722_CLUS_1397,1397 CEA-BST Ebf1 Pdyn Gaba_4,1831,1.0000
Q7_H10_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0389,0389 CEA-BST Ebf1 Pdyn Gaba_6,1.0000,CS20230722_CLUS_1403,1403 CEA-BST Ebf1 Pdyn Gaba_6,1817,1.0000
Q7_A11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1399,1399 CEA-BST Ebf1 Pdyn Gaba_5,1828,0.5800
Q7_B11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.7600,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,0.9300
Q7_C11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,0.7000,CS20230722_SUPT_0372,0372 CEA-BST Six3 Cyp26b1 Gaba_6,1.0000,CS20230722_CLUS_1346,1346 CEA-BST Six3 Cyp26b1 Gaba_6,1025,1.0000
Q7_D11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0370,0370 CEA-BST Six3 Cyp26b1 Gaba_4,1.0000,CS20230722_CLUS_1341,1341 CEA-BST Six3 Cyp26b1 Gaba_4,1012,1.0000
Q7_E11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9800,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,1.0000,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_F11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0391,0391 CEA-BST Ebf1 Pdyn Gaba_8,1.0000,CS20230722_CLUS_1405,1405 CEA-BST Ebf1 Pdyn Gaba_8,1832,1.0000
Q7_G11_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.9900,CS20230722_SUBC_062,062 STR D2 Gaba,1.0000,CS20230722_SUPT_0274,0274 STR D2 Gaba_1,1.0000,CS20230722_CLUS_0968,0968 STR D2 Gaba_1,1061,1.0000
Q7_H11_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0368,0368 CEA-BST Six3 Cyp26b1 Gaba_2,1.0000,CS20230722_CLUS_1332,1332 CEA-BST Six3 Cyp26b1 Gaba_2,1007,0.6800
Q7_A12_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9400,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9700,CS20230722_SUPT_0387,0387 CEA-BST Ebf1 Pdyn Gaba_4,0.5300,CS20230722_CLUS_1396,1396 CEA-BST Ebf1 Pdyn Gaba_4,1822,0.7600
Q7_B12_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9600,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0384,0384 CEA-BST Ebf1 Pdyn Gaba_1,0.9800,CS20230722_CLUS_1384,1384 CEA-BST Ebf1 Pdyn Gaba_1,1825,1.0000
Q7_C12_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9900,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,0.9700,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,0.8300,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.8700
Q7_D12_Plate_Q7_142,CS20230722_CLAS_09,09 CNU-LGE GABA,0.8800,CS20230722_SUBC_062,062 STR D2 Gaba,0.9900,CS20230722_SUPT_0280,0280 STR D2 Gaba_7,0.6600,CS20230722_CLUS_0989,0989 STR D2 Gaba_7,1064,1.0000
Q7_E12_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,0.9300,CS20230722_SUBC_079,079 CEA-BST Six3 Cyp26b1 Gaba,1.0000,CS20230722_SUPT_0371,0371 CEA-BST Six3 Cyp26b1 Gaba_5,0.9200,CS20230722_CLUS_1345,1345 CEA-BST Six3 Cyp26b1 Gaba_5,1052,1.0000
Q7_F12_Plate_Q7_142,CS20230722_CLAS_11,11 CNU-HYa GABA,1.0000,CS20230722_SUBC_082,082 CEA-BST Ebf1 Pdyn Gaba,1.0000,CS20230722_SUPT_0388,0388 CEA-BST Ebf1 Pdyn Gaba_5,1.0000,CS20230722_CLUS_1401,1401 CEA-BST Ebf1 Pdyn Gaba_5,1830,0.6500
