cluster_id	rho_BNST_Male	rho_BNST_FR	rho_BNST_FNR	rho_MeA_Male	rho_MeA_FR	rho_MeA_FNR	rho_POA_Male	rho_POA_FR	rho_POA_FNR	rho_VMH_Male	rho_VMH_FR	rho_VMH_FNR	delta_POA_FR_minus_VMH_FR	delta_POA_Male_minus_POA_FR	delta_BNST_FR_minus_VMH_FR	delta_MeA_FR_minus_VMH_FR	delta_VMH_FR_minus_MeA_FR	delta_VMH_Male_minus_VMH_FR	delta_VMH_FR_minus_BNST_FR	delta_BNST_Male_minus_BNST_FR	label	parent_supertype	mfr	top_anat	top_anat_n
CS20230722_CLUS_0755	0.710919392222293	0.7018226678315768	0.7083808396154585	0.6869260968131317	0.6897522559601216	0.6854460271518824	0.6977272730328554	0.691928811780523	0.6956891453096768	0.6881660091310458	0.689224009976655	0.6893111885534665	0.0027048018038680066	0.00579846125233241	0.012598657854921758	0.0005282459834665687	-0.0005282459834665687	-0.0010580008456092527	-0.012598657854921758	0.009096724390716182	0755 Pvalb Gaba_9	CS20230722_SUPT_0213	1.78	Subiculum	30.0
CS20230722_CLUS_1038	0.7393653268314208	0.7270357924099283	0.7369061215729318	0.713417741625688	0.7157160760083336	0.7107283998832659	0.7256075188242114	0.716262621496142	0.7197674436995097	0.7148820703492211	0.7159436515071778	0.7179417842459831	0.0003189699889641906	0.009344897328069424	0.011092140902750569	-0.00022757549884411254	0.00022757549884411254	-0.0010615811579566259	-0.011092140902750569	0.012329534421492427	1038 NDB-SI-ant Prdm12 Gaba_2	CS20230722_SUPT_0296	0.56	Striatum	27.0
CS20230722_CLUS_3869	0.7248495488027773	0.7155097451841244	0.7241890903219659	0.6892379605571642	0.6950451494600355	0.688846235679606	0.7200961734754308	0.7114717265111706	0.7155227191786605	0.7135557821511658	0.7146174733084631	0.7169904567058335	-0.0031457467972925146	0.008624446964260124	0.0008922718756612102	-0.019572323848427664	0.019572323848427664	-0.001061691157297373	-0.0008922718756612102	0.009339803618652942	3869 SNc-VTA-RAmb Foxa1 Dopa_5	CS20230722_SUPT_0884	0.69	Midbrain	8.0
CS20230722_CLUS_0188	0.7330946826423832	0.7249323850437099	0.7313236207774612	0.7523517019952021	0.7521744709477469	0.7533777873656045	0.7080066643243054	0.703399745601092	0.705161410911171	0.7166647394378195	0.717726801103162	0.7178116811414847	-0.01432705550207003	0.0046069187232133935	0.007205583940547933	0.034447669844584916	-0.034447669844584916	-0.0010620616653425063	-0.007205583940547933	0.008162297598673263	0188 L2 IT ENT-po Glut_2	CS20230722_SUPT_0052	0.96	Entorhinal area, medial part, dorsal zone, layer 3	67.0
CS20230722_CLUS_4867	0.7186624036157735	0.7088554640788279	0.7169967460178022	0.6802918866348957	0.6850540305801857	0.6774766175881772	0.7132921232495282	0.7035956624625493	0.7078343168494559	0.7001274906547343	0.7011899547439716	0.7028615556628812	0.002405707718577732	0.009696460786978833	0.007665509334856324	-0.016135924163785953	0.016135924163785953	-0.0010624640892372694	-0.007665509334856324	0.009806939536945558	4867 MY Lhx1 Gly-Gaba_1	CS20230722_SUPT_1089	3.55	Pontine reticular nucleus, caudal part	15.0
CS20230722_CLUS_4090	0.7230321873371491	0.71223490279199	0.7194493385888767	0.6953653214767838	0.6995822862576269	0.6928614056748718	0.715814362187571	0.7069293229949123	0.7102025928980874	0.7072686273396516	0.7083333557251524	0.7096576836413863	-0.0014040327302401456	0.008885039192658706	0.0039015470668375407	-0.008751069467525574	0.008751069467525574	-0.0010647283855008682	-0.0039015470668375407	0.010797284545159158	4090 PB Evx2 Glut_9	CS20230722_SUPT_0922	2.23	Nucleus of the lateral lemniscus	34.0
CS20230722_CLUS_1141	0.7402612966391582	0.7299819017637776	0.7396067501883985	0.7291995357622639	0.7305460184946979	0.7288894594205892	0.7102308157309417	0.7053301738876206	0.7081126270489878	0.7166013922052948	0.7176673916746145	0.7184416659153537	-0.012337217786993815	0.004900641843321063	0.012314510089163178	0.01287862682008345	-0.01287862682008345	-0.0010659994693196229	-0.012314510089163178	0.010279394875380543	1141 LSX Prdm12 Slit2 Gaba_5	CS20230722_SUPT_0321	1.0	Lateral septal nucleus, rostral (rostroventral) part	90.0
CS20230722_CLUS_4326	0.708924700515386	0.7007046727667429	0.70852844461898	0.6729516146827008	0.679229742427516	0.6717797715590791	0.7073953254915716	0.6994377157586917	0.7034676242324055	0.6970529660835975	0.6981210842212119	0.6995687227517898	0.001316631537479851	0.007957609732879845	0.0025835885455309793	-0.018891341793695893	0.018891341793695893	-0.0010681181376144266	-0.0025835885455309793	0.008220027748643166	4326 PGRN-PARN-MDRN Hoxb5 Glut_1	CS20230722_SUPT_0973	1.38		
CS20230722_CLUS_0540	0.6388318778364626	0.6225075092380077	0.6343814303243953	0.6312761532157554	0.6292370472272678	0.6294113876573116	0.6139353425711853	0.6056986918654226	0.6111740647042161	0.611764990325359	0.6128336318691604	0.6157621746786028	-0.007134940003737822	0.008236650705762738	0.009673877368847283	0.01640341535810741	-0.01640341535810741	-0.001068641543801374	-0.009673877368847283	0.016324368598454875	0540 OB-in Frmd7 Gaba_1	CS20230722_SUPT_0150	1.7	Main olfactory bulb, outer plexiform layer	1438.0
CS20230722_CLUS_0420	0.7259295586346601	0.7147816862189944	0.7225852171782329	0.7299715157597728	0.7294128331876437	0.7286155328157804	0.7038585695405593	0.6976075337925914	0.7001424505111359	0.70596398000178	0.7070340758326576	0.7093257447744574	-0.00942654204006621	0.006251035747967815	0.007747610386336756	0.022378757354986067	-0.022378757354986067	-0.0010700958308776931	-0.007747610386336756	0.011147872415665727	0420 L6b/CT ENT Glut_3	CS20230722_SUPT_0108	0.92	Subiculum	95.0
CS20230722_CLUS_2148	0.7317834768693291	0.7216492459136877	0.7292163637655072	0.7105363112280108	0.7143306828922824	0.7078882045055195	0.7208652462263797	0.7127601241751446	0.7155248439990001	0.7142117016412947	0.7152832939223531	0.7160215475716857	-0.0025231697472085646	0.008105122051235147	0.006365951991334606	-0.0009526110300707158	0.0009526110300707158	-0.0010715922810584644	-0.006365951991334606	0.010134230955641366	2148 SI-MA-LPO-LHA Skor1 Glut_2	CS20230722_SUPT_0531	0.75	Substantia innominata	10.0
CS20230722_CLUS_0844	0.7387986139803636	0.7257197276107074	0.7359422398421761	0.7084026163397777	0.7113695471971857	0.7059969260348675	0.7252820151995224	0.7163644001929788	0.7205399585502161	0.7144948315489441	0.715566824116272	0.7168700203892605	0.0007975760767067186	0.008917615006543644	0.010152903494435317	-0.004197276919086335	0.004197276919086335	-0.0010719925673279285	-0.010152903494435317	0.013078886369656262	0844 STR Lhx8 Gaba_2	CS20230722_SUPT_0237	1.17	Caudoputamen	179.0
CS20230722_CLUS_0634	0.7217832727287612	0.7060615291867922	0.7176604253699158	0.7002014359946568	0.7008034850508248	0.6976418255040809	0.704419455675907	0.695694612525258	0.7006888569679476	0.6944973128248847	0.6955712642417429	0.6977088715208557	0.0001233482835151234	0.008724843150649031	0.010490264945049343	0.005232220809081922	-0.005232220809081922	-0.0010739514168581765	-0.010490264945049343	0.01572174354196898	0634 Vip Gaba_3	CS20230722_SUPT_0175	1.33	Piriform area	42.0
CS20230722_CLUS_4961	0.7024199206528889	0.6885785064124958	0.6971450756724352	0.668773722994794	0.6713932251927849	0.665720283532762	0.6969099706931959	0.6861125948914061	0.6896991401994491	0.6823457253721857	0.683419713677788	0.6858793465076628	0.0026928812136181035	0.010797375801789855	0.005158792734707873	-0.012026488485003095	0.012026488485003095	-0.001073988305602236	-0.005158792734707873	0.01384141424039309	4961 MY Prox1 Lmo7 Gly-Gaba_1	CS20230722_SUPT_1104	0.85	Paragigantocellular reticular nucleus, lateral part	11.0
CS20230722_CLUS_0223	0.730902887761996	0.7168511142336367	0.7253951343099868	0.7544147333334427	0.7486599718054302	0.7513917044785495	0.702216441360911	0.694469412639377	0.696621294065549	0.7099983125339474	0.7110754793755563	0.7125591205986199	-0.01660606673617926	0.007747028721533988	0.005775634858080414	0.03758449242987394	-0.03758449242987394	-0.0010771668416088565	-0.005775634858080414	0.01405177352835929	0223 LA-BLA-BMA-PA Glut_1	CS20230722_SUPT_0060	3.76	Posterior amygdalar nucleus	223.0
CS20230722_CLUS_4890	0.6862457415302938	0.6735045468586736	0.6814778483529521	0.6554289800277651	0.6588294921415577	0.6524801887890429	0.6767854304785296	0.6671296743271146	0.6708199706729625	0.6687599889982796	0.6698384333583834	0.6716714777022607	-0.0027087590312688814	0.009655756151415007	0.0036661135002901135	-0.011008941216825718	0.011008941216825718	-0.0010784443601038474	-0.0036661135002901135	0.01274119467162027	4890 MY Lhx1 Gly-Gaba_3	CS20230722_SUPT_1091	2.33	Spinal nucleus of the trigeminal, oral part	16.0
CS20230722_CLUS_2195	0.7473820483422312	0.7384179752931728	0.7464049170342517	0.7354102344534776	0.7393637408865934	0.7351360133435724	0.73130214875939	0.7244925578181148	0.7278196339285371	0.7337904938584957	0.734870772140813	0.7357134883094895	-0.010378214322698143	0.006809590941275201	0.0035472031523597902	0.0044929687457804235	-0.0044929687457804235	-0.0010802782823172707	-0.0035472031523597902	0.00896407304905844	2195 SI-MA-LPO-LHA Skor1 Glut_7	CS20230722_SUPT_0536	0.85	Globus pallidus, external segment	35.0
CS20230722_CLUS_1840	0.746519702581327	0.7381983588771968	0.744731084987662	0.7096890911038998	0.7150848961500553	0.7072836115035647	0.7443740692507615	0.736741626408289	0.7372482748327929	0.7446398634180175	0.7457202498176472	0.7443925680667867	-0.008978623409358177	0.007632442842472553	-0.007521890940450415	-0.030635353667591847	0.030635353667591847	-0.001080386399629707	0.007521890940450415	0.00832134370413029	1840 TU-ARH Otp Six6 Gaba_1	CS20230722_SUPT_0478	1.7	Arcuate hypothalamic nucleus	79.0
CS20230722_CLUS_0054	0.7264773092450721	0.7180120440993412	0.7247422376719677	0.7460456916883133	0.7457532111332256	0.748435909056821	0.6991225025476242	0.6959526835249553	0.6979753789205597	0.7086303299409015	0.709714883602318	0.7099934952186929	-0.01376220007736273	0.003169819022668885	0.008297160497023115	0.03603832753090752	-0.03603832753090752	-0.0010845536614165763	-0.008297160497023115	0.008465265145730982	0054 L6 IT CTX Glut_5	CS20230722_SUPT_0017	1.44	Secondary motor area, layer 5	1090.0
CS20230722_CLUS_3836	0.7050869839297695	0.6933203353343667	0.7003571532357246	0.6786087351054341	0.6814147072425046	0.6751564398313152	0.6962097359676842	0.6873295898151659	0.6906155585597148	0.6882309978182641	0.6893160852772703	0.6895905458600469	-0.0019864954621043873	0.008880146152518309	0.00400425005709637	-0.00790137803476565	0.00790137803476565	-0.001085087459006151	-0.00400425005709637	0.011766648595402884	3836 IPN Otp Crisp1 Gaba_3	CS20230722_SUPT_0879	0.33	Interpeduncular nucleus, caudal	30.0
CS20230722_CLUS_0360	0.7277079551007312	0.7194099632300767	0.7250032385602073	0.7463662376933494	0.7453651617294179	0.7461256799666407	0.6994637224803626	0.6965991913658168	0.6973956947814167	0.709167298388593	0.7102531545403574	0.7093861782948672	-0.013653963174540595	0.0028645311145457653	0.009156808689719242	0.03511200718906049	-0.03511200718906049	-0.001085856151764375	-0.009156808689719242	0.008297991870654498	0360 L5 ET CTX Glut_2	CS20230722_SUPT_0091	1.86	Anterior cingulate area, ventral part, layer 5	385.0
CS20230722_CLUS_3725	0.69630711954276	0.6823982275546724	0.6905043572565115	0.663752843834227	0.6662843011927161	0.6605340607655907	0.6871724013990694	0.6787870484526786	0.6827407654225031	0.6754932763340957	0.6765811883537765	0.6774411443823501	0.0022058600989021127	0.008385352946390867	0.005817039200895935	-0.010296887161060364	0.010296887161060364	-0.0010879120196807257	-0.005817039200895935	0.013908891988087646	3725 SCs Dmbx1 Gaba_1	CS20230722_SUPT_0852	0.79	Superior colliculus, superficial gray layer	362.0
CS20230722_CLUS_0657	0.7308080419797485	0.7165807056561554	0.726952246057253	0.7080960423552101	0.709935226614022	0.7063168007375029	0.7137699358912634	0.7054049982313341	0.7091037614500655	0.7035144977695359	0.704603723666959	0.706043777002805	0.0008012745643750652	0.008364937659929295	0.011976981989196389	0.0053315029470629716	-0.0053315029470629716	-0.0010892258974231073	-0.011976981989196389	0.014227336323593076	0657 Vip Gaba_9	CS20230722_SUPT_0181	1.78	Basomedial amygdalar nucleus, posterior part	19.0
CS20230722_CLUS_0641	0.7029552886486814	0.685676862903656	0.6969923022003182	0.6841987212252207	0.6841668004100839	0.680542746028805	0.6856609138779285	0.6760356668751348	0.6806964061912786	0.6774231697435074	0.6785129249902635	0.6796412524464237	-0.0024772581151286666	0.009625247002793658	0.007163937913392537	0.005653875419820431	-0.005653875419820431	-0.001089755246756141	-0.007163937913392537	0.01727842574502536	0641 Vip Gaba_5	CS20230722_SUPT_0177	1.5	Secondary motor area, layer 2/3	46.0
CS20230722_CLUS_0224	0.7310487324786236	0.7179684616756554	0.7256597623818932	0.7497785552138247	0.7441703269050594	0.7461370588203002	0.7056271775832283	0.6978990947574293	0.6993071943417586	0.7106329995784372	0.711723156142193	0.7125970888302325	-0.013824061384763664	0.007728082825799065	0.006245305533462475	0.032447170762866406	-0.032447170762866406	-0.001090156563755773	-0.006245305533462475	0.013080270802968141	0224 LA-BLA-BMA-PA Glut_1	CS20230722_SUPT_0060	2.7	Posterior amygdalar nucleus	202.0
CS20230722_CLUS_5184	0.7022638218323708	0.6921635060788268	0.6997866294328278	0.674932329149719	0.6779931174038734	0.6723596069038035	0.6973385733979336	0.6887512915843196	0.6914104706756571	0.6836892344270548	0.6847799298204302	0.6865585062482011	0.003971361763889347	0.008587281813614012	0.007383576258396585	-0.0067868124165568755	0.0067868124165568755	-0.0010906953933754737	-0.007383576258396585	0.010100315753543976	5184 CB PLI Gly-Gaba_3	CS20230722_SUPT_1146	0.25	Paraflocculus	43.0
CS20230722_CLUS_1277	0.7471920206172307	0.737518770911368	0.7449114929276848	0.7234874744801387	0.727760135483513	0.7209736028537108	0.7317397738027811	0.7237492784339415	0.7270669004557004	0.726589874289024	0.7276810253470961	0.7274392697165206	-0.003931746913154566	0.007990495368839556	0.00983774556427186	7.911013641692666e-05	-7.911013641692666e-05	-0.001091151058072115	-0.00983774556427186	0.009673249705862697	1277 MEA-BST Lhx6 Nr2e1 Gaba_2	CS20230722_SUPT_0355	1.56	Piriform area	19.0
CS20230722_CLUS_4600	0.7344234187277806	0.7244799986087805	0.7320863906823304	0.7005791354212826	0.7053017942280928	0.6983924053471438	0.7308921517251983	0.7222733746420782	0.7256430898726428	0.7190366222635342	0.7201308032358608	0.7219459820435078	0.0021425714062174306	0.008618777083120088	0.0043491953729197785	-0.014829009007767957	0.014829009007767957	-0.0010941809723266083	-0.0043491953729197785	0.009943420119000068	4600 MDRNv Crp Glut_1	CS20230722_SUPT_1024	1.0	Parvicellular reticular nucleus	1.0
CS20230722_CLUS_2556	0.7204290448914912	0.7110846975074965	0.719116882754252	0.6888503580579515	0.6932034783253858	0.687135206691469	0.7192442039042306	0.7107464627726197	0.7140973259497152	0.7096947744407242	0.7107897278697846	0.7136370757615736	-4.326509716490179e-05	0.008497741131610947	0.0002949696377119171	-0.017586249544398802	0.017586249544398802	-0.001094953429060408	-0.0002949696377119171	0.0093443473839947	2556 PH-SUM Foxa1 Glut_5	CS20230722_SUPT_0626	2.12	Medial mammillary nucleus, lateral part	19.0
CS20230722_CLUS_5072	0.7001193794271597	0.6870897971603042	0.6979939449099047	0.6687466849350926	0.6720796078091539	0.6670185151796939	0.6940593910885021	0.6841159244186272	0.6899572228971604	0.6810703708373532	0.6821675349114683	0.6853105155663368	0.0019483895071589208	0.00994346666987489	0.004922262248835851	-0.010087927102314431	0.010087927102314431	-0.0010971640741150868	-0.004922262248835851	0.013029582266855577	5072 NTS-PARN Neurod2 Gly-Gaba_1	CS20230722_SUPT_1130	0.96		
CS20230722_CLUS_4176	0.6958597087915126	0.6866613149111755	0.6941807116554564	0.6606370670559056	0.664025653794542	0.6576488619941478	0.6977564796233433	0.6889287587315183	0.6933372624606481	0.6815892587181784	0.6826876432551038	0.6840660793600601	0.006241115476414483	0.008827720891825042	0.003973671656071764	-0.018661989460561745	0.018661989460561745	-0.0010983845369253453	-0.003973671656071764	0.009198393880337052	4176 IPN-LDT Vsx2 Nkx6-1 Glut_1	CS20230722_SUPT_0946	0.39	Midbrain	7.0
CS20230722_CLUS_0290	0.729239697040538	0.7184809004824743	0.727689399526149	0.7383558503489408	0.7361215561012406	0.7395936499191048	0.704024134832075	0.6984913794643457	0.7018771323828874	0.7093509837909471	0.7104508487824575	0.7123611671030395	-0.01195946931811176	0.005532755367729347	0.008030051700016805	0.02567070731878318	-0.02567070731878318	-0.0010998649915103798	-0.008030051700016805	0.010758796558063777	0290 CA1-ProS Glut_5	CS20230722_SUPT_0073	0.49	Posterior amygdalar nucleus	42.0
CS20230722_CLUS_4869	0.7366959753477382	0.7294443301719467	0.7348687535488267	0.6982729712198589	0.7043667704979815	0.6966139423759202	0.7344214986441046	0.7274525888368867	0.730188224602719	0.7235276649846689	0.724627561483128	0.7241807946750617	0.002825027353758669	0.006968909807217871	0.00481676868881864	-0.02026079098514655	0.02026079098514655	-0.0010998964984590964	-0.00481676868881864	0.007251645175791577	4869 MY Lhx1 Gly-Gaba_1	CS20230722_SUPT_1089	1.27	Gigantocellular reticular nucleus	32.0
CS20230722_CLUS_3628	0.7104564989992332	0.6986944145550101	0.7070935162262273	0.6777766931519558	0.6815912071056128	0.6750143683417728	0.7041343154449482	0.6949455372708383	0.6984797813690622	0.6930661336122134	0.6941684744004444	0.6953273792127611	0.0007770628703939186	0.009188778174109902	0.004525940154565755	-0.012577267294831551	0.012577267294831551	-0.0011023407882310154	-0.004525940154565755	0.011762084444223109	3628 PRT Tcf7l2 Gaba_4	CS20230722_SUPT_0832	2.85	Midbrain	48.0
CS20230722_CLUS_2714	0.7297487672495696	0.7188308199086613	0.7266723051874511	0.6992895679476748	0.7042545944877701	0.696792171509137	0.7229777172597402	0.7133745647049421	0.7175269717855528	0.7147285874882149	0.7158324538254421	0.7182676937175073	-0.0024578891205000453	0.009603152554798156	0.0029983660832191283	-0.01157785933767208	0.01157785933767208	-0.001103866337227255	-0.0029983660832191283	0.01091794734090834	2714 PF Fzd5 Glut_1	CS20230722_SUPT_0674	1.22	Parafascicular nucleus	18.0
CS20230722_CLUS_4368	0.7184090831424156	0.707821042091116	0.7154762921193213	0.6845185612881896	0.6885838649086347	0.6818759826564195	0.7133602222758024	0.7045116970485423	0.7076843792617878	0.7048089383195634	0.7059129128874378	0.7076995525860335	-0.0014012158388955198	0.008848525227260096	0.0019081292036781106	-0.01732904797880319	0.01732904797880319	-0.0011039745678744772	-0.0019081292036781106	0.010588041051299624	4368 PGRN-PARN-MDRN Hoxb5 Glut_4	CS20230722_SUPT_0976	1.22	Intermediate reticular nucleus	35.0
CS20230722_CLUS_0712	0.7246837200420093	0.7094481836641641	0.7194452614835041	0.7076889910234055	0.7083139260360479	0.7049047604519417	0.7045527028644935	0.6953368069634657	0.6995325156197354	0.6959927137757083	0.697105297052135	0.6993894104371203	-0.0017684900886693056	0.009215895901027782	0.012342886612029091	0.01120862898391295	-0.01120862898391295	-0.0011125832764267152	-0.012342886612029091	0.015235536377845249	0712 Lamp5 Gaba_1	CS20230722_SUPT_0199	1.38	Cortical amygdalar area, posterior part, medial zone	14.0
CS20230722_CLUS_4448	0.7292624788837345	0.7197175517281033	0.7260409177065895	0.699612532940946	0.7047663872549583	0.6971115842125846	0.7234359843868378	0.7152986942068511	0.7177924770295125	0.714446534468895	0.7155603182935892	0.7164046083179127	-0.00026162408673813253	0.008137290179986656	0.004157233434514018	-0.01079393103863091	0.01079393103863091	-0.0011137838246942922	-0.004157233434514018	0.009544927155631266	4448 CU-ECU-SPVI Foxb1 Glut_1	CS20230722_SUPT_0988	1.63	External cuneate nucleus	3.0
CS20230722_CLUS_2163	0.7199482400103563	0.7106673811900769	0.717347149449084	0.691257995844046	0.6957119013994087	0.6882486086852208	0.7121095765419458	0.7038653128558185	0.7064255980136067	0.7039453002796104	0.7050610107929242	0.7060825432981879	-0.001195697937105611	0.008244263686127296	0.005606370397152727	-0.009349109393515409	0.009349109393515409	-0.0011157105133137168	-0.005606370397152727	0.009280858820279403	2163 SI-MA-LPO-LHA Skor1 Glut_4	CS20230722_SUPT_0533	0.75	Substantia innominata	8.0
CS20230722_CLUS_0711	0.7151622561737468	0.6998824534122536	0.7088366540657833	0.7017481298965004	0.7014510416626637	0.6983316202337444	0.6942503160326619	0.6850427082480349	0.6892357799675382	0.6876246847372021	0.6887420054557972	0.6902961708522005	-0.0036992972077622976	0.009207607784626926	0.011140447956456412	0.012709036206866475	-0.012709036206866475	-0.0011173207185951606	-0.011140447956456412	0.01527980276149321	0711 Lamp5 Gaba_1	CS20230722_SUPT_0199	1.56	Piriform area	72.0
CS20230722_CLUS_0764	0.7530420538629209	0.7419389530723519	0.7508261375979132	0.7301014416549834	0.7339939981548589	0.7286788341807643	0.734852422906324	0.7268512189938352	0.7301680696032173	0.7284822006515014	0.7296003359952757	0.7317468163500489	-0.0027491170014405375	0.008001203912488819	0.012338617077076175	0.004393662159583145	-0.004393662159583145	-0.0011181353437743624	-0.012338617077076175	0.011103100790568976	0764 Sst Gaba_2	CS20230722_SUPT_0215	1.5	Basomedial amygdalar nucleus, posterior part	69.0
CS20230722_CLUS_5145	0.6935664226015475	0.6798398920729338	0.6877781339563754	0.6663032426253844	0.6687846357478207	0.6629075925109137	0.6805030397347717	0.670877044505508	0.6745796086452571	0.6721802974705465	0.6733003529290575	0.6754711576033533	-0.0024233084235495417	0.009625995229263662	0.006539539143876283	-0.004515717181236889	0.004515717181236889	-0.0011200554585110156	-0.006539539143876283	0.013726530528613723	5145 SPVI-SPVC Sall3 Lhx1 Gly-Gaba_1	CS20230722_SUPT_1138	1.44	Spinal nucleus of the trigeminal, interpolar part	9.0
CS20230722_CLUS_3743	0.7069770068297361	0.69342153620732	0.7007529451119754	0.6737410236247309	0.6763912573256035	0.6701860112778828	0.6991946815081037	0.6902963690113104	0.6941771553056214	0.6877777058559689	0.6888999282046099	0.6896988970988525	0.0013964408067005385	0.008898312496793293	0.004521608002710176	-0.012508670879006423	0.012508670879006423	-0.001122222348641011	-0.004521608002710176	0.013555470622416022	3743 SC Lef1 Otx2 Gaba_1	CS20230722_SUPT_0857	1.22	Superior colliculus, superficial gray layer	356.0
CS20230722_CLUS_3811	0.6937677718475145	0.6828295605795762	0.6903006551310009	0.6675650933691859	0.6709611549375226	0.665259795909798	0.6844013041387126	0.6764528682059109	0.6799169009402329	0.6743929308986644	0.6755159379957809	0.6765659397528877	0.0009369302101299715	0.0079484359328017	0.0073136225837953095	-0.004554783058258294	0.004554783058258294	-0.0011230070971165462	-0.0073136225837953095	0.010938211267938258	3811 SCsg Gabrr2 Gaba_2	CS20230722_SUPT_0873	1.04	Superior colliculus, superficial gray layer	184.0
CS20230722_CLUS_3825	0.6981726433003254	0.6863990753959709	0.6945160051739977	0.6723504003072044	0.6754946030213436	0.6697285289882855	0.6886029794929879	0.6805467886247545	0.6838851137936606	0.6792848111035801	0.6804078325412644	0.6811802844169605	0.00013895608349012711	0.008056190868233393	0.0059912428547065355	-0.004913229519920792	0.004913229519920792	-0.0011230214376842795	-0.0059912428547065355	0.011773567904354465	3825 SCsg Gabrr2 Gaba_4	CS20230722_SUPT_0875	1.04	Superior colliculus, superficial gray layer	102.0
CS20230722_CLUS_2646	0.7200730396039786	0.7102069985697385	0.715448513941478	0.6979205137732902	0.7021923102881151	0.6959276761439955	0.7113867075604394	0.7040327035097571	0.7062781941806203	0.7034576897417398	0.7045855476747109	0.7057873677344043	-0.0005528441649538252	0.007354004050682317	0.005621450895027524	-0.0023932373865958034	0.0023932373865958034	-0.0011278579329710992	-0.005621450895027524	0.009866041034240158	2646 CM-IAD-CL-PCN Sema5b Glut_5	CS20230722_SUPT_0653	0.75	Central medial nucleus of the thalamus	75.0
CS20230722_CLUS_2644	0.7077270735187564	0.696698825779384	0.7021907290569778	0.6878600384690579	0.6909501889795641	0.6852253908536498	0.6985394413645017	0.6911941690329803	0.6932089057036787	0.6902589928849799	0.6913876939063498	0.6928553547172022	-0.00019352487336954383	0.007345272331521491	0.005311131873034225	-0.0004375049267857367	0.0004375049267857367	-0.00112870102136986	-0.005311131873034225	0.011028247739372388	2644 CM-IAD-CL-PCN Sema5b Glut_4	CS20230722_SUPT_0652	1.7	Mediodorsal nucleus of thalamus	226.0
CS20230722_CLUS_1341	0.7433315875778441	0.7327474012131793	0.7419300417717309	0.7255644086354687	0.7284888264366234	0.7246471497052602	0.7195206423326096	0.7126906486216155	0.7151462053606512	0.7244919734858662	0.7256211232975427	0.7268389726235138	-0.012930474675927228	0.006829993710994131	0.007126277915636581	0.0028677031390806906	-0.0028677031390806906	-0.0011291498116764442	-0.007126277915636581	0.01058418636466485	1341 CEA-BST Six3 Cyp26b1 Gaba_4	CS20230722_SUPT_0370	0.89	Central amygdalar nucleus, lateral part	50.0
CS20230722_CLUS_0042	0.7035322293542189	0.6939322972170632	0.7008267144015721	0.7235857110323582	0.7232088263299924	0.7253816593970634	0.6748292208404527	0.6717180174195712	0.673209645686621	0.6840571310698138	0.6851876771470871	0.6854738497910432	-0.013469659727515904	0.0031112034208815587	0.008744620069976117	0.038021149182905334	-0.038021149182905334	-0.0011305460772732534	-0.008744620069976117	0.009599932137155709	0042 L6 IT CTX Glut_2	CS20230722_SUPT_0014	1.5	Secondary motor area, layer 5	1187.0
CS20230722_CLUS_0191	0.7208748830337509	0.7128131167593892	0.7181471908119048	0.73700313579691	0.736268583899047	0.7363723467148604	0.698332838487132	0.6935251294126406	0.6953403232701513	0.7035495846770514	0.704682310714147	0.7048288877649586	-0.011157181301506447	0.004807709074491462	0.00813080604524219	0.03158627318490004	-0.03158627318490004	-0.0011327260370955772	-0.00813080604524219	0.008061766274361726	0191 L2 IT ENT-po Glut_4	CS20230722_SUPT_0054	0.85	Entorhinal area, medial part, dorsal zone, layer 3	481.0
CS20230722_CLUS_2138	0.7419848614258299	0.7341113364986281	0.7427005185282324	0.712490834604529	0.7185064971622731	0.7115715749781626	0.7364805087336707	0.7286517667472431	0.7323353281749247	0.7296341266618205	0.7307675923605024	0.7321375505553811	-0.0021158256132592923	0.007828741986427579	0.0033437441381257704	-0.012261095198229266	0.012261095198229266	-0.0011334656986818903	-0.0033437441381257704	0.007873524927201725	2138 SI-MA-LPO-LHA Skor1 Glut_1	CS20230722_SUPT_0530	0.85	Diagonal band nucleus	29.0
CS20230722_CLUS_0445	0.6992159895111625	0.6880576284396327	0.6964506454440277	0.7135327618678616	0.7114726037868405	0.7142573682683401	0.6736065881620165	0.6691824689118796	0.672335150126644	0.679300982137786	0.6804354184373461	0.6816193120227293	-0.011252949525466516	0.00442411925013686	0.007622210002286578	0.0310371853494944	-0.0310371853494944	-0.0011344362995601154	-0.007622210002286578	0.011158361071529788	0445 L6 CT CTX Glut_3	CS20230722_SUPT_0116	1.5	Retrosplenial area, dorsal part, layer 6a	958.0
CS20230722_CLUS_0781	0.7301252231773042	0.7212288434638567	0.7285764143952114	0.7125910237226332	0.7158966491534136	0.7121856503580375	0.7119214531994505	0.7059868657800675	0.7095712070520466	0.7067659702501182	0.7079005483249882	0.7088165139500942	-0.0019136825449206363	0.0059345874193830195	0.013328295138868573	0.00799610082842539	-0.00799610082842539	-0.0011345780748699408	-0.013328295138868573	0.008896379713447478	0781 Sst Gaba_5	CS20230722_SUPT_0218	1.5	Secondary motor area	39.0
